RT,CCS,m/z,RT_1,CCS_1,m/z_1,RT_2,CCS_2,m/z_2,RT_3,CCS_3,m/z_3,RT_4,CCS_4,m/z_4,RT_5,CCS_5,m/z_5,RT_6,CCS_6,m/z_6,RT_7,CCS_7,m/z_7,RT_8,CCS_8,m/z_8,RT_9,CCS_9,m/z_9,RT_10,CCS_10,m/z_10,RT_11,CCS_11,m/z_11,RT_12,CCS_12,m/z_12,RT_13,CCS_13,m/z_13,RT_14,CCS_14,m/z_14,RT_15,CCS_15,m/z_15,RT_16,CCS_16,m/z_16,RT_17,CCS_17,m/z_17,RT_18,CCS_18,m/z_18,RT_19,CCS_19,m/z_19,RT_20,CCS_20,m/z_20
3.342,199.62,368.3169,3.2339843428159516,199.15953752267305,368.31322377687883,3.0945212406044544,200.67566174319998,368.31977194623033,3.251531616448999,196.89775974151362,368.31490276324956,3.1735413140144577,203.2473102410286,368.3163379920488,3.5337154579796914,199.89448640328254,368.3160385358928,3.3079173629967698,199.5015559,368.3201474919361,3.137221439498195,200.85892738171526,368.3146928144753,3.3943967912241066,203.59354525254216,368.3137932383921,3.108932054372041,201.24108167795058,368.31879346489586,3.1557719892282576,203.01104322305815,368.3147471263335,3.404616761326174,199.7550686807664,368.31747416566463,3.5299906801085315,202.58961787688773,368.3187940334576,3.234076983036563,201.2902383476338,368.31375037112036,3.540974388518605,203.06366199244448,368.3185070441517,3.473001072284636,201.7088711251589,368.31385024602076,3.300507903694522,200.10534663273322,368.3187895427489,3.323656094062096,202.65928860657831,368.3169623132207,3.546927718140237,196.9865153537768,368.3155748,3.3158504385335554,198.21468980267494,368.3156429869422,3.3191576960440026,203.54395119828635,368.31804394279203
1.583,165.78,368.8283,1.5072852249188782,163.0002098637433,368.8273727,1.3899102267327952,164.8687915,368.8278512265237,1.5947869083052497,163.68624585475774,368.82644209444476,1.6880976049191714,164.36294873131519,368.82913605247717,1.353317957038254,165.98639847782886,368.8261933703577,1.6603265523393462,163.87292263453463,368.83164934796133,1.4084715420539387,168.98183255039368,368.82715390852496,1.6626650416937432,165.19284700623604,368.8257927978271,1.4031028184949184,166.8541157263229,368.8307053665617,1.4530845110868413,167.08377939071818,368.8285961223755,1.4842391873913534,169.0898349403502,368.8269718049847,1.5181792891329615,162.72056436283287,368.8318019,1.5753741369225702,163.27505301815143,368.8258744812058,1.3470621702703534,164.59261239947804,368.82714377592015,1.341290132500708,164.873106,368.83188413594496,1.4211321227090257,165.31051571445647,368.82780441052597,1.829536841422474,163.23030576356302,368.83139472441036,1.445023542555735,164.90239763761002,368.8253270022408,1.7774437746676233,168.06346481504937,368.8264150278918,1.3930150716846967,166.00573894568174,368.8264798793903
0.286,161.14,368.8907,0.057044582,160.33625525823115,368.88815264341656,0.15989313078441675,163.53138113414943,368.89077043681436,0.4367314763827159,159.14514991730786,368.89210003477615,0.4606891646508652,163.26478769100973,368.88831871282457,0.35638376971021996,159.77526867027794,368.8898628396715,0.17652110404684412,161.27146026893922,368.8884993750952,0.29948463016271254,161.91678364654686,368.8939323257099,0.073868874,160.87844179227613,368.89079265756106,0.3790111105637854,163.5407146309467,368.89316077853044,0.47096820579355675,161.0230847,368.8915274948281,0.1520251298271092,163.1426583,368.89289399037193,0.12647318967182003,157.9571570186117,368.8878223718684,0.23914325423394794,158.34312616852898,368.8895438534032,0.15643105713922534,164.07878948766293,368.89365428058994,0.3478257703004922,164.01383201521344,368.89312336582424,0.20892649949090797,159.1678446,368.8895197373399,0.33215076073731625,163.5523293343887,368.89125336664443,0.4108787397580652,163.11865425045457,368.89304457893735,0.20194921853377923,162.74508850735674,368.8917581,0.17454277995658718,160.64106568991033,368.8875350891083
0.54,161.36,368.8915,0.5220847997668416,162.60079411621882,368.8925231260794,0.31416305825095775,158.68099803076615,368.8916958453031,0.5308863961598178,160.5061398719993,368.8885381102102,0.7289556913981552,160.3166791504074,368.88946956768655,0.4654121527145214,160.0785775335938,368.8891218188992,0.38888115526866435,162.27559662270954,368.8892306,0.5492674362879073,161.11771755947194,368.8948446652458,0.7548856156490111,162.7319369556827,368.8934109605766,0.5876954182551277,159.77285875807405,368.88825471906597,0.41013675553905277,158.62692518791303,368.8915420531641,0.5714753423768397,163.16255343231634,368.89255280208977,0.4794436367941048,164.33621542893647,368.8913328035894,0.4885189716880547,160.29420064289576,368.89049942172426,0.5743200010798708,162.3130168430534,368.8897062817879,0.6071737767294575,159.1974291257489,368.8888288602269,0.5288654668814381,161.7304386134128,368.8896626072523,0.35748599341461446,160.60702720847178,368.88870238940206,0.5114725406986533,161.49442154713853,368.8922961,0.7884836718491599,164.13184483410046,368.8893590968799,0.7108109192003786,162.2317114338991,368.8918471897326
0.629,161.47,368.8923,0.6719666819238234,159.66826822121934,368.8916536436873,0.6249539016385709,162.41192857087202,368.8905354372882,0.5173176391155745,160.16057595642482,368.89170707422966,0.7830581194491222,163.39830123928738,368.8913461571183,0.389521923,163.80747149319532,368.88969924425817,0.7531426312024461,162.68025417838996,368.89381141641275,0.6891388034477267,159.86550345247943,368.89000602078534,0.6707971457531057,159.08343460635191,368.8915433906984,0.5670282678953185,161.90896825379875,368.89260146401017,0.6719039566284914,163.23290964053268,368.8914602205401,0.8645387511241158,164.26789283078304,368.89198648824583,0.6351159245591188,163.42363196058986,368.89004897610255,0.6899185561798706,160.1256980422892,368.89252154902425,0.8524839800747692,159.24250609799446,368.89134844980515,0.49313616887934525,160.68521119812945,368.8943097238466,0.44647320241609767,163.7041509602949,368.8927161634314,0.6250581785955229,163.7364887462328,368.89153239514775,0.5528739095634168,159.65814974078728,368.8892416425181,0.6976683807681228,163.09732771668095,368.8904379746952,0.655646273,164.08666480313775,368.89095852116213
1.672,161.32,368.8926,1.733113012702061,161.82642869601403,368.8952699565557,1.8338137363071456,161.62901772598786,368.8948851806762,1.9217037345772765,159.18685054527435,368.8922018717313,1.750795396347505,161.18746946515037,368.89425237451644,1.5449703391351586,164.21358267535004,368.89038389954067,1.5608640646663128,163.4453606325933,368.89240165707935,1.6644096944223035,158.95898271238858,368.8913652575368,1.9162084726730115,158.51202339714152,368.89525530858174,1.4535707297744225,163.5779362,368.8930834557944,1.4361327422824228,161.7121714685393,368.89565676212914,1.7815856554371898,158.41908503290455,368.89511498041105,1.4600435825000462,163.31647406892387,368.89363988695766,1.4539668351592065,162.1272635178477,368.8914139698659,1.8439864371826884,162.9506992241554,368.8902143463826,1.4523735818242383,164.06944282748614,368.89610551334147,1.6993835107654556,161.09410744888325,368.8893517927268,1.4453400358244062,164.0555631495796,368.89236003496757,1.7241929101066185,159.0262069522951,368.89316831986247,1.7732652333206365,158.30157139302582,368.88901421851546,1.7718364147145578,160.9589331443194,368.8945855462958
0.728,160.74,368.8931,0.5163706021604316,159.4361695,368.8955661508944,0.6487454912454258,158.80236422014573,368.8944356249688,0.7976784314469894,160.88307741862397,368.8953142649428,0.6599948742916071,160.57272437604792,368.8898643845214,0.7051234597704829,162.36210028293058,368.89357435535345,0.8386031652502361,161.14912560815327,368.8918819581594,0.8498047888826032,161.3471322755414,368.89541506300344,0.9209423296691666,160.031125,368.8965126,0.941493097,162.26003980542345,368.89560771180237,0.8813152018019426,161.42542074358497,368.8898855,0.8486689878866382,158.7537486145636,368.88948917636685,0.7780725149775758,162.48098872837687,368.89131492559073,0.796621759,158.91370140642005,368.8958540626807,0.9540068664235197,158.61536667816083,368.89156573172096,0.7224587777398097,159.63269011923518,368.8941160735861,0.9213635773980151,161.07997121701584,368.8898340002236,0.6253304743436937,162.40429053978667,368.8928449481418,0.7683712372139127,162.91601974068672,368.89108110030594,0.746260087,158.72578764439854,368.8953242,0.9736691769908413,158.89160861039815,368.89620712967763
1.62,161,368.8933,1.7129396562756554,160.3135606309692,368.8953547195435,1.7033599626135512,163.95787895301999,368.8901919488247,1.8160690504676715,159.3092905662806,368.8912608455441,1.6275063736185857,161.77227719912125,368.89682116855937,1.7932341831426475,160.53815926430934,368.8954863740672,1.696810435068257,161.1412675309386,368.89287138706123,1.7126615321038146,160.64168898696178,368.89491236657955,1.4126385269307657,159.07657318507324,368.89420251697317,1.693162004006804,158.1607700695842,368.8968944335684,1.8485874663188784,158.03892506893308,368.89622698482657,1.6596303895509976,159.42620395193305,368.89617621440016,1.3830566033841465,158.47986450420092,368.8962214197815,1.863742267076549,161.19354672287514,368.8960474644366,1.6943354809868323,158.91343103178997,368.89416404549394,1.4248316061844497,163.87136413395967,368.89296208277955,1.7228763074190598,158.4527513129148,368.8941985271722,1.393123880356816,159.64408999960855,368.89147318966593,1.5925965844950452,163.10554638840068,368.89339691163417,1.8348637196672062,162.14489903034968,368.8910139082338,1.821594642120391,162.97165852958847,368.8930099389133
1.823,160.99,368.8941,1.9499350557220416,161.37005558284167,368.89722624461984,1.8246734563056826,157.95134927294933,368.89565265387625,1.6821595092171753,158.23386906529768,368.8929070146444,1.6717392816447274,159.06046696382333,368.8912160583313,1.8792290963205862,159.41870618842825,368.8917545191035,1.897916303646973,162.44234550366392,368.89104883837433,1.9557377700708485,163.73591561140316,368.8970134858019,1.7814575150763927,163.2804108924305,368.8914778569405,1.6835980442224756,162.99575465428373,368.8922807258138,1.961345809371618,159.7473173957417,368.8939720219198,1.8325491155247777,162.0046504962658,368.89123972939086,1.9733530489161224,161.66346196413014,368.89485049987957,1.997689783272396,159.3959463290474,368.8904937625703,1.627336487507806,158.41622647745413,368.89228948555007,1.7876033464449417,163.63164708095374,368.8948611742749,1.6383539901168362,161.24323170350715,368.8923021994413,1.8542655234275565,164.07809803359805,368.89742701574994,1.610824602715236,159.42608773432914,368.8922378267917,2.052117644481738,162.56443792896573,368.89107924898775,2.0723825448784323,162.56057969776234,368.89546481315676
0.334,168.29,368.9175,0.2212834929375701,166.99021020415702,368.91642216986014,0.33094073783223843,171.58393067913048,368.9172448002529,0.27892239657287066,167.05618977026126,368.9172747682831,0.1547318833502732,169.40526557625896,368.91555044999444,0.2777095651887529,169.5120012111628,368.91667412701065,0.18445476731386035,171.5880522894214,368.9170959004828,0.38424428427315216,166.04831346177957,368.91984091378436,0.48363767787381684,165.84090495095566,368.9192795440423,0.4643410150528465,165.55577862605637,368.9200319920319,0.39127471795900776,169.28508949207938,368.9183300421071,0.31351111117586616,167.37816323908913,368.91604625795077,0.4968323239762443,171.35815054030357,368.9180385676312,0.23618495069652973,165.48243020090396,368.9156143211791,0.25582038649566696,169.0247519910165,368.9201251149385,0.2438412497254112,166.4446222341918,368.9192662471845,0.2547325053498589,171.62887205294393,368.9195185180373,0.40767313327598287,165.06084103804582,368.91971844851815,0.18212212676905853,167.0790506188827,368.91605008681313,0.20768403891140835,169.5792537978293,368.92042227405256,0.206862271,170.1703588092053,368.9182794218782
0.476,174.62,368.9726,0.2943410106164716,174.7240467626687,368.9696212812915,0.70644365,173.12733173047565,368.97124508013445,0.26663964604141355,176.6638733456342,368.97034588186415,0.36145411936391914,176.86160809718248,368.9736500179924,0.2386390507280053,174.41968284599193,368.97152742251114,0.4655336217225902,175.8092167970508,368.9760758796467,0.36812960522654326,176.5080094760049,368.96982952186397,0.3173729311104435,173.3441606024714,368.9705553881792,0.43051766064908586,171.76719269286747,368.9703197337486,0.2730232310096719,174.1830181315984,368.97276981473544,0.5998008547917775,176.04868536371103,368.9694399059853,0.5834109013958373,174.69635314924227,368.9690563070178,0.42425733150507533,172.00847758569117,368.9747604043158,0.32111223706682057,173.68305087582684,368.9724598875287,0.49200521229694477,171.7415329409003,368.96942197234733,0.5539314990910806,176.25891002285096,368.9705525138888,0.6466690138082991,173.05439545641846,368.9722522186071,0.338514814,175.39762024863765,368.9692534526906,0.6552309886733065,174.06153332365238,368.97232117485254,0.4579976750141777,171.97958271435562,368.9716739216308
0.647,184.68,368.9735,0.8232184183961311,181.4742189334898,368.97633318149434,0.8628412110080107,181.83316988264608,368.97308319923616,0.6007262710229618,181.2173190558881,368.97054415668254,0.8625639817536839,182.92391621086114,368.9753925014465,0.6947030390186841,184.44356290730138,368.97514653810697,0.6147536478922802,185.5060967030638,368.97431079818216,0.400156526,181.70420614279155,368.9731248529176,0.8849742519368333,186.02146236292037,368.9701445390381,0.6680017518669235,186.7740373119237,368.97099169592764,0.8016959238399816,186.6344418573143,368.97252895576366,0.8809593194510715,186.99316538004223,368.969889,0.5107769852077106,181.9856641826942,368.9752609209362,0.7765121551875331,186.0333031374038,368.9748359741432,0.7016790349977329,188.3526838692543,368.9721351905151,0.49797890436381576,181.82698270856443,368.9742317120156,0.6199213465154912,183.31207882966567,368.9726564483965,0.5703653205785617,184.63000521866053,368.9704731559918,0.509968149,184.52341074923564,368.9744541117361,0.43179026606817555,188.31503550011027,368.97537139652565,0.8634422750484625,188.27296825433038,368.97204215037664
1.734,157.11,368.9739,1.5112258904491163,159.8541962997716,368.97545801097215,1.8498918260818205,158.73448573436224,368.9749571581457,1.8933803972515741,159.75611892384117,368.97102570718397,1.6844697766660395,155.1859557755809,368.9750561889384,1.5365694967451429,155.1454218441133,368.9707532272367,1.703000158194409,158.75424531691715,368.9730236947963,1.5638252102373493,159.37528084692576,368.9704278457442,1.5300089142136435,156.3752960911391,368.97419979150055,1.9442772627720577,158.03629631483628,368.9721086720316,1.9752900098070045,156.1814365361689,368.97758475214033,1.9770391035301045,158.97321549202394,368.9772231209618,1.6328357482128963,155.67171142320956,368.97306654469287,1.5267320695202267,156.49949954328517,368.97675491466373,1.6094765295199513,158.39421977623437,368.9759692,1.5536930125496526,159.4148621036177,368.974957,1.5095095179154379,160.04619573623916,368.9706535431948,1.8696392473544763,154.90375921562568,368.97234399651734,1.5900426885811951,158.05389847716836,368.9757619347353,1.7620745621655935,157.4551529934449,368.9730035,1.7367866250139767,159.3714491165337,368.9722766061478
1.74,239.03,368.9739,1.9119419996762175,240.9937810852043,368.9761492582964,1.7914435608119068,241.50218320150444,368.97231661961916,1.7624583631220005,241.11064994936686,368.9765381,1.890450512728821,236.21986917076148,368.9713211,1.5323569161636035,239.5905239467108,368.97657078012173,1.6082600005176841,238.39406142348594,368.97199745690864,1.6325860272421089,242.8575023094015,368.976699,1.5640048454329323,238.36040865419454,368.9735673690006,1.6022653138425536,241.60336057627262,368.97254170249124,1.560167155983458,235.7621852411416,368.9717206080935,1.8343545029251207,238.35135241517605,368.9736740562351,1.6235111717217472,241.6466401495468,368.9752779866965,1.5623951354027574,236.48565980182983,368.9713951937542,1.694560476432939,234.47079328446733,368.97061411252804,1.539012617668234,234.74687692497176,368.97547605183973,1.954823554416873,240.9423028014245,368.9728830167714,1.5134724591086883,241.3841143,368.97304344728406,1.5341957717021848,237.03969718625973,368.97225615469137,1.8346212160121258,240.12761219149138,368.97186385245175,1.8387642989008868,240.7537158732958,368.9770431
2.588,194.58,368.9746,2.7407644655492884,192.77829023252224,368.9775474288017,2.8289098084888655,196.2545728051291,368.97435227452235,2.7300027295918543,194.91802760812598,368.9761159989264,2.6662783558631786,197.50689083241366,368.9775603814764,2.7413571226598217,193.5354257123175,368.97775251898787,2.4991616143705397,196.3514981288455,368.9761275458828,2.638115454915503,194.35575426828086,368.97498908963547,2.6066764408445557,197.3007340468245,368.9748454785127,2.833497010839557,197.38685911559912,368.97559780483186,2.662373699551825,193.4262423350975,368.9728381150553,2.4656071828052464,196.60101704454195,368.97293193952817,2.4081931195443076,193.22181583148597,368.9724210420116,2.3891278294882663,193.39443696411837,368.9742770537182,2.6625848898865385,195.2677444114942,368.9763188565803,2.3859326357661463,191.38818331875552,368.97498131574014,2.5564231366464294,192.9341364749914,368.97784640779753,2.802809693639455,195.42791671891638,368.97117498460665,2.5908518291967013,193.3468515358152,368.9713197,2.4510655781850628,192.98350042452446,368.9718150494433,2.5633657437856776,193.18639426233733,368.9776999149968
1.734,139.67,368.9749,1.9642198634881187,137.28719400184843,368.97632966635183,1.9743266663110492,136.9790582419974,368.97658304134114,1.8921936420485512,140.06938123902475,368.9739289508761,1.8020411692575795,141.07537752337475,368.9772085,1.7538106622613474,142.12334492014995,368.97643282944983,1.8493060962928922,137.76027712123636,368.9772258038123,1.6283024044600911,137.80839122268887,368.97582206214247,1.8558816996255394,141.94054154877296,368.9777457460464,1.840523135404402,138.24032967363735,368.9782839896836,1.5334397804342432,142.4431082500816,368.97682999747457,1.5133474128103213,137.3253889978509,368.9715830761365,1.9545482644683876,141.52577134239576,368.9763387,1.512160611606142,141.1841556,368.9784839474335,1.8103076195893266,141.84377952416227,368.9756063839028,1.9014532875736772,140.80436792857952,368.97708064600806,1.5529980221154216,141.83707744218486,368.97229703867646,1.8553513219535753,142.46301318366517,368.97605467952246,1.6326588014912917,138.05144643574445,368.97760463447094,1.5702857720456715,140.3109354043198,368.97483877147397,1.7456340727424304,141.19662073509912,368.9712299207906
