RT,CCS,m/z,RT_1,CCS_1,m/z_1,RT_2,CCS_2,m/z_2,RT_3,CCS_3,m/z_3,RT_4,CCS_4,m/z_4,RT_5,CCS_5,m/z_5,RT_6,CCS_6,m/z_6,RT_7,CCS_7,m/z_7,RT_8,CCS_8,m/z_8,RT_9,CCS_9,m/z_9,RT_10,CCS_10,m/z_10,RT_11,CCS_11,m/z_11,RT_12,CCS_12,m/z_12,RT_13,CCS_13,m/z_13,RT_14,CCS_14,m/z_14,RT_15,CCS_15,m/z_15,RT_16,CCS_16,m/z_16,RT_17,CCS_17,m/z_17,RT_18,CCS_18,m/z_18,RT_19,CCS_19,m/z_19,RT_20,CCS_20,m/z_20
1.886,341.13,59.0119,2.0047742069862093,339.1533820704999,59.01196706321826,2.0017622176027907,336.5547651667796,59.01214480753619,1.6612154803316226,343.71312814261074,59.011399158099316,1.8637914457134885,346.01253136769077,59.01165685193082,2.002109251298335,338.6099152669667,59.01246349296165,1.9014424591160974,338.6246105588333,59.01227967412393,1.8348614844144633,342.93247478471886,59.01204747762079,1.9919800835411379,337.7612688,59.01241648619162,2.1236190806121416,335.0572000072028,59.01241544,1.8435918955692272,334.68689323803125,59.01202437927289,2.1041001875177336,347.8893971434775,59.01191603138695,2.002888782485994,343.1981213251705,59.01141324574474,1.7619007659946784,341.18268488290875,59.011441909913906,1.8304185100996584,347.7633345494748,59.01171416469839,1.7464577362732503,346.63029059719014,59.01211900203549,1.8789803470518378,335.8592788210994,59.011686734502604,1.6441914581216897,340.0493594778526,59.01222959,1.9905234628383124,339.59299067039603,59.011476565112304,2.012514621235052,341.55696863184414,59.011457634695596,2.104465832419895,344.61985362849265,59.01153390404614
1.09,150.99,59.0119,1.1857251536811322,149.00319137241624,59.01204118125135,1.0786460819410164,149.9560405882617,59.01144991650071,1.121221840553224,150.57994566210007,59.012075218212615,0.8755523884239718,153.9998139561763,59.01200431373539,0.9193124703028959,149.2366942515388,59.01221091509618,1.3251773223264203,152.43245547172248,59.01137280293099,1.0440077333265476,153.18771165816008,59.01178472213223,0.9329534622185947,152.3985239423005,59.01194878632879,1.083365623819004,148.05449128718348,59.01134447285558,0.9450685421974351,150.87162208337466,59.01235081491539,1.1143532523073776,152.49717097717433,59.01196529287715,1.073872704733862,149.45147128780835,59.012244612377266,1.0295138136236408,150.02774577216553,59.01243060150735,1.1114077576728394,149.9632184038069,59.01139453136776,1.1217194640783807,152.93808609804088,59.011480499430384,1.1263261321300295,153.40930724297266,59.01146517693449,1.2094861973799593,151.95120158877776,59.01183463108658,1.0943903693772934,150.74773779800867,59.01134354308156,1.1686094979877937,153.9381528116415,59.012143784556415,1.0880066924109735,151.67466738106614,59.011493958478795
4.296,313.88,59.012,4.295464122550355,313.9155708281057,59.012301939278125,4.138169730259052,313.7716408996221,59.012130791133075,4.164308923816703,314.57998456990265,59.01160167239222,4.134357346890553,311.9735438449485,59.0120012,4.048426555155123,307.64764906149367,59.011581486725014,4.3798182928593405,314.8309239914747,59.011635163557294,4.296134530251032,319.52156172008245,59.01209865798302,4.153985969244904,314.05741040847425,59.01191651527975,4.0509347683619925,318.09123448073814,59.01235688053387,4.317502562221517,313.3566023,59.01187951518232,4.506231052757141,314.9721350096122,59.01173391169844,4.378799603033233,310.06695943030775,59.01226435,4.221760381,310.92430748610667,59.01215791095817,4.467485059596997,308.6303518378391,59.01209468525306,4.201751137041091,316.75477551737686,59.012319424044705,4.495738439334583,309.5832814595819,59.01168498902354,4.179805486827268,309.2603280656532,59.012334299931084,4.183481948902324,313.1413919168387,59.01254543804975,4.280827988331459,313.5441560101028,59.012159544016875,4.076132860492966,309.35716904935157,59.012395202329635
1.22,177.43,59.012,1.3532655210460336,177.4283842834885,59.012254846615896,1.2349346300110415,174.53444888485956,59.01215122278792,1.3653289246811575,179.7243467925324,59.01141141964127,1.3653417170869835,174.2249385355141,59.012553778260774,1.4686912072509561,179.61743071734074,59.01235122357816,1.1348878683007646,175.73332330986423,59.011412760715174,1.1065068686800137,179.53663765622483,59.01149716754695,1.2399865072265164,175.48729283614233,59.01210998031779,1.3752387400534185,177.1881172986877,59.011752173895395,1.3067804628827502,178.85276966159685,59.01174462882974,1.0317062472181788,178.0863434,59.01229210267864,1.4235280658290739,175.13605805812767,59.01226408,1.270469638234151,178.83683824172707,59.012269311794086,0.9975176546997097,174.88122829078947,59.01168204311283,1.4595499280055035,177.56386546827517,59.01248257896291,1.2477929492985083,178.98862753081116,59.011540797742676,1.261017322550701,175.93943114694682,59.011933457080076,1.253302400332686,178.77887837338812,59.01218343762066,1.2196689962750416,174.93877303423565,59.012172046094385,1.3698040173078718,178.16815011135617,59.01144252936761
1.586,133.46,59.012,1.7673271251203202,135.40687454151993,59.011453070112594,1.705892492859639,132.4213826445344,59.01177952327217,1.4336855943524887,132.40395073790637,59.01186759665942,1.3829346949521248,131.81634707146873,59.012445842065105,1.6330426554024193,133.20472717545158,59.01220792704909,1.8151724375720732,135.6319639521327,59.01228582005583,1.7558743468592215,133.37259504572694,59.011596765462755,1.3953174471155918,131.4032502391794,59.011474081653596,1.8058499427489618,135.09473106402427,59.01227000381828,1.8226903929881142,133.45138085806542,59.011983386410584,1.6596927212940717,135.0469638752234,59.01191222222722,1.8303695439914875,133.64633297388764,59.011717438215136,1.3874899118768669,135.40726612933568,59.011446436542286,1.8243986566977364,134.47346460774327,59.01245842925499,1.3776329224943813,132.88624198896125,59.01169946474772,1.6661176863437814,133.15783728289244,59.011952933089034,1.3707452202656953,134.2475625470007,59.012330643746566,1.5446512901101994,133.97837627421094,59.012002627121305,1.562741138586909,135.39222583396966,59.01152650078103,1.3757352611259055,134.83206923873882,59.01220786505647
1.578,257.8,59.012,1.731448645148547,260.77422311621683,59.01185057834222,1.5623815720490422,257.3352763076985,59.01159820684122,1.7872724720972886,253.84715774200032,59.011592933764376,1.7206258341537937,260.17819308617095,59.012336526253456,1.5733640399049862,252.9481617145032,59.01238358458229,1.566840935231921,256.30827318583323,59.012430101298776,1.4590330007584909,262.4192447008999,59.012322846418066,1.4855442123320495,258.8146602600531,59.01203270035569,1.4039584123144238,258.2615973,59.012306874539895,1.5903037870015153,256.6227394442326,59.01188288351441,1.4914897255651651,260.6205439043617,59.01156052145997,1.3788258127753712,257.60012699144374,59.01212265775381,1.5630422676355444,261.1023536073203,59.012452727895756,1.7950570066108873,260.96572678978026,59.01255449745554,1.335468020835576,256.6048477525362,59.01171020992046,1.6884135439064143,253.4745729956562,59.012121711594304,1.6263378421538026,253.42479786170824,59.01244062599994,1.7421998943337873,254.45396197169848,59.01224480401525,1.3317984790108064,255.55037577691107,59.01162592138816,1.7844260528587506,254.33170150828067,59.01209555457122
1.108,311.33,59.012,0.9221928614727259,310.3284406,59.01147186,1.133235002903274,310.2760522949814,59.01224408111633,1.1181674354041131,316.5557198702999,59.012314700723344,1.3101567898304847,306.9836784765909,59.012324498264576,1.3052225569882099,317.47968060888456,59.01157842023798,1.0750376302528593,306.2507341121326,59.01174142887901,1.3542185711553525,306.8508393,59.01156475483655,1.172056962602805,315.0207661996569,59.01204482521929,0.9116875454434891,307.6198409561541,59.011845764452644,0.8840169288199364,316.26814787309195,59.01205091439096,0.8821148759269121,315.7993377476609,59.01207906191746,0.9286154617122551,308.6806597,59.01144217525266,1.0739373087073316,311.53352202422985,59.01221924,1.0370204473010027,308.47557325223664,59.01244965,0.9230223444742924,317.46422504900755,59.01191100549794,1.0802299635650967,309.00973998740767,59.012208739719334,1.2505090330175694,316.3012765,59.01180808870529,1.333934915,316.62165183969273,59.01241733169202,1.1414485255036797,314.7410322119608,59.01201776785188,1.151157517544705,308.64662962666216,59.01174121396789
1.844,193.26,59.0121,2.058867202738033,190.3674605916762,59.01233491123932,2.0909694325823756,192.21641490063857,59.012049192817166,1.8972459566624993,195.8892171861903,59.01266241828455,1.8982928174190137,194.4925017920462,59.01252378982101,1.6729127400096715,194.3974507077666,59.01192905666897,2.028868625996711,190.07529670515532,59.01202508876819,1.7227273958081246,191.43043999047063,59.011556949618054,1.6043037487936607,195.89340413714797,59.01192146,1.8777411344638073,190.65292697567938,59.01151505812859,1.9279553967542933,194.3512392,59.01244121183703,1.9758543535615942,192.80683481256239,59.01244825163576,1.7824636253585115,195.23922001571205,59.011548637969135,2.0779844782164574,191.17223895053496,59.01250772081909,1.9138030628535112,191.37017326210278,59.01242631181549,1.9825777108797638,189.94901475836622,59.01174755474444,1.9936968085232776,190.4125675282961,59.01155040497695,1.8378563956841973,194.64418850684828,59.01208745827104,1.8010106585072625,195.85836076282263,59.01217078290616,1.738812001017741,189.66630591103646,59.01152621222943,1.8763887772066086,191.64669458762768,59.01218891435473
1.515,151.63,59.0121,1.4513514095352043,152.81686441218574,59.01234056445439,1.367632942,152.40250609746778,59.011707880584055,1.363747057378038,150.89750962331894,59.01255186200741,1.422193903399885,152.99280345178596,59.011658820461314,1.6254184954457513,152.82052997318644,59.01252581643196,1.275255006691586,149.66495834426527,59.0124488,1.3032531276052404,152.49275844313954,59.01216448051263,1.4838814924957093,151.70110238078357,59.01263405117596,1.7422039600800692,150.02165447152822,59.01197711892808,1.6938457185403966,149.48748333287364,59.01225489133887,1.7221968518196067,149.1868652652781,59.011695725240564,1.6201321194054605,154.20060896737087,59.01171196613287,1.2704737975372908,152.66993296972052,59.01175673718147,1.724316013918581,153.96837331068502,59.01162556714221,1.7128889486363952,150.50782288286658,59.01249875280381,1.3149703598753364,151.4289197954113,59.01151872677652,1.5919949638511435,149.41194833906448,59.01221847820642,1.7637627870323596,151.0121351242871,59.01230254229151,1.5990971635796078,150.89814628715868,59.01259683674491,1.3372068379058821,151.27150600260103,59.01257274462688
3.942,314.98,59.0121,4.089204076632164,309.9714782277063,59.01159031653987,4.033997136744048,311.9218772142561,59.01167500272007,3.7494360181779145,311.74206572609336,59.01256833978899,3.704542837723452,317.33586642127585,59.01167617614671,3.705457819246573,314.5592274729692,59.011566961824265,4.050922117191945,308.77397027203085,59.012306417297324,3.7435475434607968,316.4478809253233,59.01183217500102,3.9534646551789394,317.55717325526035,59.01181910234137,4.068995393840206,320.20523787569454,59.012286650368516,3.7261412889205165,317.99706623407815,59.01179495741456,4.049366935811745,315.53088478041406,59.01202263,3.990866931536032,320.0732727350424,59.01190049374821,4.181136666639694,309.2734274627479,59.01151143806457,3.758119538152442,309.8212592063888,59.01268823592595,4.155282736626433,318.7168166573801,59.012540086613214,3.892342004365593,320.32732831896607,59.01243278797672,3.782643013885451,317.4514694,59.01225596093352,4.065276521808622,315.26278006355807,59.01237658669814,3.771100156710391,316.2822649420952,59.01225547738914,4.090388359,316.1334309927904,59.01162483
2.884,315.09,59.0121,2.6488151870797254,311.36610762514283,59.01220647108964,2.772992513879921,318.35632617657933,59.012538077471454,3.1196893645559522,310.32076462203815,59.01232428914731,3.019576594469335,317.86393430401256,59.01158834606381,3.112146631580501,318.5455880046957,59.012688475503445,2.8923522685739256,317.0972085208841,59.01224995815995,2.688446338439437,313.8795542005625,59.01151522570134,2.709934823725775,313.5636719925357,59.01254809469313,3.0564143638014656,313.00984299131864,59.01209601758458,3.035706548,317.0424885244542,59.01216939973082,2.9252871007002916,320.1390327371066,59.01200971874641,2.917752799633954,316.6801043780642,59.011572866812585,2.7639624424025686,313.9541903552652,59.01247152940332,2.7377815035372195,315.59858370282365,59.01248164766116,2.792720535603606,309.5475550255065,59.011928074828134,2.755491061536377,317.2906217995883,59.01231449969722,2.8244450583728304,314.98260824281556,59.01260508113559,2.8789366460324977,311.1013393069383,59.01239262301275,2.884139114207253,311.50668147061185,59.012031088706856,2.86344909,313.69668098921557,59.01226652730525
3.131,224.29,59.0121,3.3547925892681865,220.4923453889368,59.01237008635587,2.953672962758251,227.32294444191655,59.01256523060127,3.2498367177787095,228.44583550593262,59.012067830229036,2.899206696991394,225.9376342552747,59.0115813,2.941570387190845,225.96720055044312,59.011709435914085,3.252854097,226.92941722133597,59.01157226243415,2.9584277426695746,222.15437919143963,59.011928365248686,2.9814638123757016,220.4000244271603,59.01256923443144,3.180634993986602,224.85247294222034,59.01222921840073,2.891008214,224.13366854160884,59.01197863359262,3.350080864587986,222.96377621964453,59.01216962668159,3.230676719081037,222.06609332727993,59.01211465177022,3.3512070908036398,225.51909182252663,59.01264996280848,3.298798942873778,221.92185474855162,59.01175878016746,2.903700739485231,225.43357997944577,59.01186782213803,2.984637504281075,223.4241184154064,59.01200161791365,2.9038705404770293,222.88834325405145,59.01155995656809,3.276914146338985,226.65553809160727,59.01186407069357,3.0740192192246667,227.55898502826818,59.011792740646506,3.342538273,220.20739676551543,59.012101917313004
1.55,27.24,59.0121,1.3842944083270348,26.812733517887953,59.01241637275874,1.4646613418933228,27.084634859775452,59.01213612891008,1.6126116461010382,27.475040092896922,59.012333196673396,1.614686606008096,26.918828788036386,59.011710559321074,1.6315402961112153,26.838886159629478,59.01183474545928,1.6289912975786587,27.006034175191843,59.01246379427268,1.3027836745630148,26.76809241221966,59.011897,1.3219799272393367,27.13737491,59.011822739562696,1.3548451847424632,27.758085424684392,59.012425108275636,1.6345021202459726,27.597301202793297,59.011972101020156,1.5983966262309721,27.09955073,59.01199105712974,1.387680394905725,27.68757708212212,59.011542917458385,1.325548079000857,26.74460219659437,59.01170081566694,1.480490928929662,27.158366952483025,59.012584217603624,1.6568700602301754,27.201252568906966,59.01174686,1.530117919304539,27.679171766950613,59.012261569370274,1.6253792462702998,27.614937529608802,59.01195748153646,1.623583674273124,27.134314762453897,59.012074081763224,1.3377237299258031,27.549366776731105,59.01241223155547,1.3964039218187552,27.58147141549853,59.012083393259665
2.7,206.3,59.0122,2.4542132773076277,206.155454,59.01246554326621,2.6820152863758038,204.18615774169612,59.01272528501112,2.870353543154129,202.6716730400835,59.01243267995176,2.9360349390446046,208.35762626768192,59.01166016061118,2.8224548899667004,203.22348036103156,59.01211642824442,2.659186485392219,203.4344105845717,59.01251075440305,2.5416434885382246,206.1138832448086,59.011789259980034,2.5270637520436185,208.44838933081576,59.012673499755095,2.6126815989613594,203.19726714121822,59.01168927276024,2.8164792018510463,203.2762920217897,59.01199965509085,2.882036090890714,202.62050868145963,59.01221882092298,2.7254557771295387,207.74917966956463,59.01173027748079,2.6323512240423916,208.96978782561135,59.01178779994494,2.6337558251992506,203.1270110336502,59.01218928165968,2.8102443084123485,204.94458380334927,59.011763101508585,2.6589957655495624,203.2405832112925,59.011984948408404,2.772138548023821,208.53175815407425,59.012600995070365,2.6932276327583655,206.41060082551198,59.012653938528004,2.716872953103941,209.38357172607525,59.01202014822815,2.5187122666252413,205.19141000791768,59.011660533608776
0.814,159.15,59.0122,0.9188827740946551,156.6326196860045,59.01270661237786,0.8755013257714572,159.29752389590712,59.01222538817561,0.8795854110781727,156.54759109501398,59.012685798287315,0.9229948672686337,161.7197036993266,59.01166089297946,0.7403034598397493,155.96848503305208,59.01263390626194,0.7402294922956643,156.57741779488993,59.01247613459825,1.0164076332121983,160.0840189881649,59.01201677243847,0.6916033589460525,156.58178908456088,59.01174513402187,0.6678332907144254,162.28292152810366,59.01234996964129,0.6471993044287357,161.1112785423372,59.01206449139193,0.7029320164280781,161.96889754398367,59.01268036361308,0.7171005810823967,158.57624776484516,59.012618899923396,1.0126359763862374,157.74998862070186,59.01265693900363,0.9908931679380059,161.76803473854503,59.01237007346424,0.9434949468804454,160.12182728080342,59.01229084259243,0.6536011395845813,161.79621678537208,59.01276644307688,0.7694181863258693,160.2200039562943,59.01181761099146,0.819275093,161.44059081826262,59.01222572992677,0.8878421453988614,162.11642779816373,59.01173126,1.0434406559863503,156.39066876934373,59.01176760420026
2.386,203.97,59.0122,2.3309327261953117,206.1068872379524,59.01201158744568,2.4074372674675955,207.29198924501898,59.01167453402588,2.1632276288512937,204.84851604703817,59.01252268535455,2.424590267250584,207.82620932367712,59.011778802844105,2.2532903678370406,200.59210387607183,59.01276414996252,2.3978691159266345,206.53094271797903,59.01255308,2.196839335731256,205.63661235875497,59.012639870420394,2.1851425992068547,205.90901765797244,59.01243990911287,2.4520243546374885,204.4403795,59.012766314908816,2.1430815240571297,202.04459867197758,59.012258416341275,2.585265687644514,201.5325832837272,59.011736961865076,2.1854687154403103,200.35663982774258,59.012773181036955,2.4232833925837043,207.22506670316625,59.01175803649049,2.578578677946803,206.9303343912393,59.011665892940094,2.515222954919893,207.1227518106513,59.012182025546835,2.506841179379898,200.65969834770502,59.012092345616914,2.6216777996947513,206.80433352663317,59.01207196857734,2.2113450650913187,206.46805400860902,59.01278938995888,2.393563191614597,202.54446134699964,59.01268211112144,2.6028961991227018,206.83180868729596,59.012409531639236
